filename,boundary_recall,class_homogeneity,undersegmentation_error,achievable_segmentation_accuracy,num_superpixels,mean_num_pixels_per_superpixels
42463520.npy,1.2337164750957854,0.9204545454545454,0.02380409087175181,0.9880979545641241,176,622.5056818181819
42795613.npy,0.9946332737030411,0.9336734693877551,0.023201686731592445,0.9883991566342037,196,558.984693877551
42925587.npy,1.467605633802817,0.9635416666666666,0.006571681529011236,0.9967141592354943,192,570.6302083333334
42960140.npy,1.4588607594936709,0.96875,0.003504896815472659,0.9982475515922636,192,570.6302083333334
43079279.npy,1.2146464646464648,0.9516129032258065,0.0072653590237402,0.9963673204881299,186,589.0376344086021
43189696.npy,1.1935483870967742,0.9484536082474226,0.00929162749518533,0.9953541862524073,194,564.7474226804123
43311605.npy,1.3544600938967135,0.9565217391304348,0.009729739597119412,0.9951351302014403,184,595.4402173913044
43311685.npy,1.3132780082987552,0.9378531073446328,0.006316116136216354,0.9968419419318918,177,618.9887005649717
43752579.npy,1.4389233954451346,0.85,0.039393579832239574,0.9803032100838802,180,608.6722222222222
43769828.npy,1.3690248565965584,0.946524064171123,0.010605963800987578,0.9946970180995062,187,585.8877005347593
43769992.npy,1.4777070063694266,0.9682539682539683,0.0035596608282144194,0.9982201695858928,189,579.6878306878307
43783081.npy,1.0810810810810811,0.9562841530054644,0.010332143737278776,0.9948339281313606,183,598.6939890710382
43788959.npy,1.25,0.9476744186046512,0.012102846815929026,0.9939485765920355,172,636.9825581395348
43789633.npy,1.020334928229665,0.8835978835978836,0.039138014439444695,0.9804309927802777,189,579.6878306878307
43789853.npy,0.7483443708609272,0.8432432432432433,0.08063088142678508,0.9596845592866075,185,592.2216216216216
43790150.npy,0.9123134328358209,0.9424083769633508,0.022581027920519164,0.9887094860397404,191,573.6178010471205
43937195.npy,1.1454272863568216,0.9479166666666666,0.021723058387564918,0.9891384708062175,192,570.6302083333334
43950094.npy,1.3964912280701753,0.9344262295081968,0.015699016985971287,0.9921504915070144,183,598.6939890710382
44057738.npy,0.866754617414248,0.9375,0.037312547348052685,0.9813437263259737,192,570.6302083333334
44139970.npy,2.061224489795918,0.9829545454545454,0.0018984857750476904,0.9990507571124762,176,622.5056818181819
44159646.npy,0.86328125,0.9655172413793104,0.01299732569071111,0.9935013371546444,174,629.6609195402299
44213691.npy,1.2328767123287672,0.9738219895287958,0.007539179087449001,0.9962304104562755,191,573.6178010471205
44214679.npy,0.9632224168126094,0.8333333333333334,0.052518688219348124,0.973740655890326,186,589.0376344086021
44239359.npy,1.5566037735849056,0.9893617021276596,0.0035414061573004994,0.9982292969213498,188,582.7712765957447
44239378.npy,1.3818897637795275,0.9726775956284153,0.0045089037157382645,0.9977455481421309,183,598.6939890710382
44240128.npy,1.4589201877934272,0.8914285714285715,0.026597055521581585,0.9867014722392092,175,626.0628571428572
44505399.npy,1.0866477272727273,0.9119170984455959,0.030467045755332645,0.9847664771223337,193,567.6735751295337
44552252.npy,0.8655913978494624,0.8125,0.07205118609724263,0.9639744069513787,176,622.5056818181819
44599571.npy,1.1056644880174291,0.8611111111111112,0.04461441571362072,0.9776927921431896,180,608.6722222222222
44602134.npy,1.1077981651376148,0.9314285714285714,0.02199687845127372,0.9890015607743632,175,626.0628571428572
44609586.npy,1.25,0.9484536082474226,0.017159390659084894,0.9914203046704576,194,564.7474226804123
44624338.npy,0.6928327645051194,0.9222222222222223,0.036071229725906116,0.981964385137047,180,608.6722222222222
44651102.npy,0.5412371134020618,0.9243243243243243,0.01670302388623689,0.9916484880568815,185,592.2216216216216
44652186.npy,1.0149402390438247,0.8674033149171271,0.05430764596891229,0.9728461770155439,181,605.3093922651934
44671556.npy,0.9530516431924883,0.861878453038674,0.04408503025711704,0.9779574848714415,181,605.3093922651934
44685449.npy,0.6907894736842105,0.9226519337016574,0.018948348408649063,0.9905258257956755,181,605.3093922651934
44804368.npy,0.6217494089834515,0.9135135135135135,0.015260904884037203,0.9923695475579813,185,592.2216216216216
44911716.npy,1.0149006622516556,0.8306010928961749,0.05804985350626592,0.970975073246867,183,598.6939890710382
44916258.npy,0.8300165837479271,0.8439306358381503,0.07913399841184363,0.9604330007940782,173,633.3005780346821
45050576.npy,0.7929411764705883,0.8888888888888888,0.02416918429003021,0.9879154078549849,189,579.6878306878307
45059355.npy,0.8734061930783242,0.8197674418604651,0.07772838875147178,0.9611358056242642,172,636.9825581395348
45059518.npy,1.0592841163310962,0.8465909090909091,0.052427414864778525,0.9737862925676107,176,622.5056818181819
45062861.npy,0.9357476635514018,0.8586956521739131,0.04603828004490649,0.9769808599775468,184,595.4402173913044
45082213.npy,0.8236301369863014,0.903954802259887,0.03594344702950868,0.9820282764852457,177,618.9887005649717
45095891.npy,0.9323248407643312,0.8258426966292135,0.06529695785909219,0.9673515210704539,178,615.5112359550562
45168126.npy,0.9654731457800512,0.8908045977011494,0.05253694289026205,0.973731528554869,174,629.6609195402299
45177362.npy,0.7692307692307693,0.8922155688622755,0.041620649683737826,0.979189675158131,167,656.0538922155689
45265266.npy,0.9420289855072463,0.8956043956043956,0.04852091528919963,0.9757395423554002,182,601.9835164835165
45277581.npy,0.9598853868194842,0.9175824175824175,0.029645585564206243,0.9851772072178969,182,601.9835164835165
45317325.npy,0.8724279835390947,0.9398907103825137,0.026651819534323346,0.9866740902328384,183,598.6939890710382
45358428.npy,0.8912556053811659,0.884393063583815,0.04872171666925274,0.9756391416653736,173,633.3005780346821
45441053.npy,0.8805309734513275,0.8201058201058201,0.06799864915435237,0.9660006754228239,189,579.6878306878307
45449248.npy,0.8963607594936709,0.8228571428571428,0.07079161380418214,0.9646041930979089,175,626.0628571428572
45564959.npy,0.8798076923076923,0.9329608938547486,0.02181433174213452,0.9890928341289328,179,612.072625698324
45640751.npy,1.1641337386018238,0.8913043478260869,0.026761347559806865,0.9866193262200965,184,595.4402173913044
45693870.npy,0.7674731182795699,0.8944444444444445,0.045052527815554806,0.9774737360922225,180,608.6722222222222
45820050.npy,0.8218884120171673,0.8587570621468926,0.06495011911172771,0.9675249404441362,177,618.9887005649717
45820285.npy,0.8,0.8888888888888888,0.04693275891968857,0.9765336205401557,180,608.6722222222222
45907038.npy,0.7318702290076335,0.8579234972677595,0.0661184180502186,0.9669407909748907,183,598.6939890710382
45980414.npy,0.8615591397849462,0.8,0.07606721369830505,0.9619663931508474,180,608.6722222222222
45981305.npy,0.6602941176470588,0.9047619047619048,0.04421281295351448,0.9778935935232428,168,652.1488095238095
46012368.npy,0.9162112932604736,0.8526315789473684,0.049159828771186825,0.9754200856144066,190,576.6368421052632
46087799.npy,0.8173431734317343,0.8418079096045198,0.06233970117103714,0.9688301494144814,177,618.9887005649717
46165035.npy,0.6922492401215805,0.8306878306878307,0.07513622548169513,0.9624318872591524,189,579.6878306878307
46212003.npy,1.0110294117647058,0.8010752688172043,0.07088288715875174,0.9645585564206242,186,589.0376344086021
46212056.npy,1.078358208955224,0.8388888888888889,0.05087576783709532,0.9745621160814524,180,608.6722222222222
46438480.npy,0.7693877551020408,0.796875,0.08070390011044076,0.9596480499447796,192,570.6302083333334
46447880.npy,0.7266566265060241,0.8076923076923077,0.08572393461176879,0.9571380326941156,182,601.9835164835165
46469625.npy,0.8306569343065694,0.8172043010752689,0.06796213981252452,0.9660189300937377,186,589.0376344086021
46602030.npy,0.9452347083926032,0.7833333333333333,0.060094376648624964,0.9699528116756875,180,608.6722222222222
46751367.npy,0.9294478527607362,0.7619047619047619,0.1171584779255392,0.9414207610372304,126,869.531746031746
46826811.npy,0.8136094674556213,0.8579234972677595,0.07546480955814569,0.9622675952209272,183,598.6939890710382
46845498.npy,0.7619047619047619,0.8608247422680413,0.06445724299705187,0.9677713785014741,194,564.7474226804123
46863141.npy,0.7245053272450532,0.8229166666666666,0.07106543386789095,0.9644672830660546,192,570.6302083333334
46866103.npy,1.0293367346938775,0.7663043478260869,0.08471992771150318,0.9576400361442484,184,595.4402173913044
46942307.npy,0.7095864661654135,0.8448275862068966,0.0729274103011108,0.9635362948494446,174,629.6609195402299
46970128.npy,1.0160744500846024,0.768,0.0982648935296319,0.950867553235184,125,876.488
47003829.npy,0.9047619047619048,0.8777777777777778,0.045143801170124405,0.9774280994149378,180,608.6722222222222
47017661.npy,1.1637630662020906,0.9672131147540983,0.008871770064165169,0.9955641149679174,183,598.6939890710382
47028222.npy,1.0171673819742488,0.9421052631578948,0.012632232272432709,0.9936838838637836,190,576.6368421052632
47053920.npy,0.9831365935919055,0.8415300546448088,0.058597493633683516,0.9707012531831583,183,598.6939890710382
47064510.npy,0.869942196531792,0.8023255813953488,0.07086463248783782,0.964567683756081,172,636.9825581395348
47085774.npy,1.0419161676646707,0.9114583333333334,0.033971942570805304,0.9830140287145973,192,570.6302083333334
47085962.npy,0.9221218961625283,0.8770949720670391,0.04925110212575643,0.9753744489371218,179,612.072625698324
47125498.npy,1.0226628895184136,0.7771428571428571,0.07460684002519144,0.9626965799874043,175,626.0628571428572
47126413.npy,0.8606789250353607,0.782608695652174,0.07858635828442603,0.960706820857787,184,595.4402173913044
47126430.npy,0.8501628664495114,0.8516483516483516,0.07035350170224806,0.964823249148876,182,601.9835164835165
47149991.npy,1.0481927710843373,0.9767441860465116,0.006151824097991074,0.9969240879510045,172,636.9825581395348
47175483.npy,1.153688524590164,0.8449197860962567,0.04583747866485337,0.9770812606675733,187,585.8877005347593
47293665.npy,0.6825,0.8351648351648352,0.07980942123565868,0.9600952893821707,182,601.9835164835165
