filename,boundary_recall,class_homogeneity,undersegmentation_error,achievable_segmentation_accuracy,num_superpixels,mean_num_pixels_per_superpixels
1.npy,1.1834146341463414,0.9380952380952381,0.02381920488975748,0.9880903975551213,420,726.1047619047619
10.npy,1.088037286380114,0.9633838383838383,0.012277644961303132,0.9938611775193484,792,685.5277777777778
11.npy,1.313197026022305,0.9822175732217573,0.004753290155082651,0.9976233549224587,956,757.4581589958159
12.npy,1.072520144484579,0.8432835820895522,0.058707863755915295,0.9706158944726904,268,741.973880597015
13.npy,1.0822749861954721,0.86084142394822,0.04262736465449953,0.9783333187163993,309,738.0129449838188
14.npy,0.7982029202545863,0.9112903225806451,0.02951582867783985,0.9852420856610801,248,779.516129032258
15.npy,0.9516497198588919,0.8654618473895582,0.04336514161821772,0.978226285335506,996,727.0381526104418
16.npy,1.131108744527275,0.8728632478632479,0.051366467347023326,0.9741952411859749,936,773.6431623931624
17.npy,1.2137634408602151,0.8571428571428571,0.04053672394601749,0.9797316380269913,238,758.7268907563025
18.npy,1.0363312555654496,0.8828947368421053,0.051482858079559726,0.9739012557603263,760,714.3921052631579
19.npy,1.2172827172827172,0.86002886002886,0.04056080068074071,0.9797195996596296,693,783.4603174603175
2.npy,1.1303873431533007,0.9178082191780822,0.027240839218555097,0.986264689607308,292,730.2945205479452
20.npy,1.4404398289554061,0.9468937875751503,0.01343405189675887,0.9932829740516206,998,725.5811623246493
21.npy,1.30608793686584,0.9064171122994652,0.02331481545645989,0.9881885974536957,374,694.5160427807486
22.npy,1.41187648456057,0.9504021447721179,0.009905366726955932,0.995047316636522,746,727.798927613941
23.npy,1.4335122242098985,0.9557399723374828,0.005499707148882561,0.9972501464255588,723,750.9515905947442
24.npy,1.2177476835352816,0.8948655256723717,0.01901863826550019,0.9904513319604937,409,745.6332518337408
25.npy,1.2180696039773702,0.8798920377867746,0.039079968615201,0.9804508065377631,741,732.7098515519568
26.npy,1.519396551724138,0.9686411149825784,0.003517042690911812,0.998241478654544,287,745.0034843205575
27.npy,1.3303571428571428,0.9930348258706467,0.0026680292212724233,0.9986659853893638,1005,720.5273631840796
3.npy,0.9881796690307328,0.9869706840390879,0.005437335163842624,0.9970600455218758,307,721.2768729641693
4.npy,1.4580400649702219,0.9534246575342465,0.007989862562576206,0.9960050687187119,730,743.7506849315068
5.npy,1.164406779661017,0.9739413680781759,0.007352271001063345,0.9962782925717758,921,786.243213897937
6.npy,1.3069007263922519,0.97,0.008336900832723405,0.9958198113598387,1000,724.13
7.npy,1.2960972850678734,0.944069431051109,0.01856296521342853,0.9907185173932858,1037,698.2931533269045
8.npy,1.076109450448379,0.8568129330254042,0.04665806284326898,0.9766046719939655,433,783.796766743649
9.npy,1.4490145672664954,0.9559686888454012,0.009100575863449933,0.995449712068275,1022,708.5420743639921
