filename,boundary_recall,class_homogeneity,undersegmentation_error,achievable_segmentation_accuracy,num_superpixels,mean_num_pixels_per_superpixels
1.npy,0.7112195121951219,0.9511278195488722,0.03227266169121601,0.9838636691543919,266,1146.4812030075188
10.npy,0.6975660279647851,0.9655870445344129,0.024667641609170846,0.9875363301150407,494,1099.0647773279352
11.npy,0.820631970260223,0.9814241486068112,0.005755872564318562,0.9971220637178407,646,1120.9442724458204
12.npy,0.5659905529313698,0.9090909090909091,0.11957817238205874,0.9374248801854673,187,1063.3636363636363
13.npy,0.628106018774158,0.9043062200956937,0.07449812757075328,0.9611569595607904,209,1091.1291866028707
14.npy,0.3874953201048297,0.9545454545454546,0.03534036830126216,0.982329815849369,176,1098.409090909091
15.npy,0.5643286989001868,0.9287925696594427,0.07268446273459185,0.9631695966193915,646,1120.9442724458204
16.npy,0.6456040705241983,0.9148606811145511,0.08388134727189869,0.9580282545951694,646,1120.9442724458204
17.npy,0.5849462365591398,0.9272727272727272,0.07891370440310781,0.9605431477984461,165,1094.4060606060607
18.npy,0.6525378450578807,0.9129554655870445,0.08838394070777879,0.9558052668997197,494,1099.0647773279352
19.npy,0.6431901431901432,0.9149797570850202,0.07018849297709867,0.9649057535114507,494,1099.0647773279352
2.npy,0.8461538461538461,0.9393939393939394,0.03186460707352072,0.98397156335875,198,1077.0
20.npy,0.854306658521686,0.9504643962848297,0.026779721873144324,0.9866101390634279,646,1120.9442724458204
21.npy,0.7514092446448704,0.9316239316239316,0.06681450169201807,0.9641500063522862,234,1110.0384615384614
22.npy,0.8855106888361045,0.9655870445344129,0.02056220047224545,0.9897188997638773,494,1099.0647773279352
23.npy,1.141323792486583,0.9534412955465587,0.0049545251944052545,0.9975227374027974,494,1099.0647773279352
24.npy,0.883464005702067,0.9135338345864662,0.03188573077477998,0.98405713461261,266,1146.4812030075188
25.npy,0.7025544316818104,0.9331983805668016,0.09773491632562098,0.9498874641303426,494,1099.0647773279352
26.npy,1.0258620689655173,0.9646464646464646,0.008886145096718675,0.9955569274516407,198,1079.878787878788
27.npy,0.7857142857142857,0.9922600619195047,0.005380249402731554,0.9973098752986342,646,1120.9442724458204
3.npy,0.7588652482269503,0.9808612440191388,0.005563784818815708,0.996942627985115,209,1059.4832535885168
4.npy,1.1938278289117488,0.9493927125506073,0.00947806195182507,0.9952609690240874,494,1099.0647773279352
5.npy,0.4228813559322034,0.9860681114551083,0.015513788960545758,0.9922431055197272,646,1120.9442724458204
6.npy,0.8492736077481841,0.9736842105263158,0.01386767569359093,0.9930440666731112,646,1120.9442724458204
7.npy,0.688631221719457,0.9597523219814241,0.04769585571651499,0.9761520721417425,646,1120.9442724458204
8.npy,0.7095884111289952,0.8980263157894737,0.06475555712703016,0.9674822619805294,304,1116.3947368421052
9.npy,1.0124250214224508,0.9613003095975232,0.019977075939403146,0.9900114620302984,646,1120.9442724458204
