filename,boundary_recall,class_homogeneity,undersegmentation_error,achievable_segmentation_accuracy,num_superpixels,mean_num_pixels_per_superpixels
0020126b06a719c36fed196c2c71f2f0_0.npy,1.4556962025316456,0.2857142857142857,0.24281842818428184,0.8785907859078591,7,263.57142857142856
002985bcbd572241a950bf39b4188d70_0.npy,1.6528117359413204,0.7358490566037735,0.01777231777231777,0.9911138411138412,53,460.75471698113205
00437234527092743faeb39bc59bd7ee_0.npy,1.2252475247524752,0.55,0.21443624868282402,0.892781875658588,20,569.4
00be2ad4736f6657b767683186615f3f_0.npy,1.4415584415584415,0.9130434782608695,0.08923076923076922,0.9553846153846154,23,423.9130434782609
00bf40d77104c2b4d6d55e431ca009b9_0.npy,1.3046875,0.7368421052631579,0.16055253623188406,0.919723731884058,19,464.8421052631579
00d87e85e220404257d75a9c6d574e0b_0.npy,1.3661417322834646,0.7368421052631579,0.09850746268656717,0.9507462686567164,19,493.6842105263158
01289b5d0d3f47b0de56c003ec81614a_0.npy,1.8043478260869565,0.5416666666666666,0.09504862953138815,0.9524756852343059,24,565.5
01289b5d0d3f47b0de56c003ec81614a_1.npy,1.8585526315789473,0.45,0.08571428571428572,0.9571428571428572,20,283.5
026d4acc83cb338c02ade317e0816f61_0.npy,1.1022727272727273,0.5555555555555556,0.11782178217821782,0.941089108910891,9,448.8888888888889
0272003ec882522e7bec012aac93cc26_0.npy,1.0,1.0,0.0,1.0,4,483.75
0272003ec882522e7bec012aac93cc26_1.npy,1.4969135802469136,0.7058823529411765,0.05011792452830189,0.9749410377358491,17,399.05882352941177
0272003ec882522e7bec012aac93cc26_2.npy,1.2828282828282829,0.16666666666666666,0.09868718877320054,0.9506564056133997,6,368.1666666666667
0272003ec882522e7bec012aac93cc26_3.npy,1.4155844155844155,0.0,0.054695562435500514,0.9726522187822497,4,484.5
02858ff80779671801b922af42c72df6_0.npy,1.546116504854369,0.6956521739130435,0.037112010796221326,0.9814439946018894,23,515.4782608695652
0301eae58a63514483f1f05436437ac2_0.npy,1.6355013550135502,0.8192771084337349,0.03945480631276901,0.9802725968436155,83,436.67469879518075
0301eae58a63514483f1f05436437ac2_1.npy,1.6579710144927535,0.48148148148148145,0.10690737833594977,0.9465463108320251,27,471.85185185185185
030f458bd12ad589f1c2d6ae4cc245e0_0.npy,1.4787234042553192,0.6666666666666666,0.12974465148378192,0.935127674258109,6,483.0
035b9aff921b413432a9b2b6d68e4c50_1.npy,1.1934959349593497,0.6904761904761905,0.11558441558441558,0.9422077922077922,42,513.3333333333334
035b9aff921b413432a9b2b6d68e4c50_2.npy,1.442696629213483,0.5,0.1070546737213404,0.9464726631393298,24,472.5
03722f11a500f35511add8b2ecf54e61_0.npy,1.3508064516129032,0.7142857142857143,0.08212201591511936,0.9589389920424403,21,448.8095238095238
03a29338d44c41efd1856034029cb9cb_0.npy,1.5303030303030303,0.7307692307692307,0.05720749838396897,0.9713962508080155,26,476.0
03a29338d44c41efd1856034029cb9cb_1.npy,1.2674418604651163,0.4,0.15574896930829135,0.9221255153458543,5,436.6
03a29338d44c41efd1856034029cb9cb_2.npy,1.4285714285714286,0.16666666666666666,0.15789473684210525,0.9210526315789473,6,272.3333333333333
03b7f4b22ab4357bbf58da1540daf836_0.npy,1.3507462686567164,0.5333333333333333,0.21207729468599035,0.8939613526570048,15,552.0
04475f8d2c89fbf998cf4713d234ce50_0.npy,1.6378205128205128,0.6,0.021135199912844536,0.9894324000435777,20,458.95
045069bee69b9a6b457a69c564589895_0.npy,1.2254464285714286,0.625,0.04923989618094179,0.9753800519095291,24,561.875
045069bee69b9a6b457a69c564589895_1.npy,1.0208333333333333,0.0,0.2411764705882353,0.8794117647058823,3,453.3333333333333
045897ff55447150716a26960a3b8fd6_0.npy,1.6981132075471699,0.8636363636363636,0.006154403113403928,0.996922798443298,22,502.22727272727275
04f5a57ec361e6c807bb168dadcaa8ab_0.npy,1.4938271604938271,0.4,0.343980343980344,0.828009828009828,5,325.6
04f64bf046561f6838a4b0edb8a995d4_0.npy,1.5161290322580645,0.4,0.1511111111111111,0.9244444444444444,5,405.0
04ff12bacbf32cde2df83fc1199518d8_1.npy,1.271604938271605,0.75,0.061713191023535854,0.9691434044882321,32,456.75
051d7c68ec44d127707d220a2f8a6c09_0.npy,1.5263157894736843,0.875,0.01171875,0.994140625,16,544.0
054008cac63fbda02ca31e4c9cd5ee46_0.npy,1.2903225806451613,0.8571428571428571,0.023278104888402026,0.988360947555799,14,521.6428571428571
05a18470225822d3409639821fb92174_0.npy,1.3256704980842913,0.8163265306122449,0.06566893424036281,0.9671655328798185,49,450.0
05bf122b0e8bf667fc2aeedd8b70d9f3_0.npy,1.7253521126760563,0.8936170212765957,0.01714353744196198,0.991428231279019,47,536.1489361702128
06252257a775dfbd3a1272509efeca03_0.npy,1.3513513513513513,0.7142857142857143,0.1127659574468085,0.9436170212765957,7,268.57142857142856
06d5643601a23d986ce7a24ca4bb2152_0.npy,1.3482758620689654,0.631578947368421,0.09698996655518395,0.9515050167224081,19,566.5263157894736
07752ea4874089617a42d82cf2ae00fb_0.npy,1.4018987341772151,0.65,0.20784770784770784,0.896076146076146,20,514.8
07971964f7d48992be468a95390f365f_0.npy,0.8981481481481481,0.6,0.14555468135326516,0.9272226593233674,5,508.4
07a31c50fc96dcf841177d2c832767b9_0.npy,1.4560185185185186,0.6842105263157895,0.07927472064094455,0.9603626396795277,19,748.8947368421053
07a31c50fc96dcf841177d2c832767b9_1.npy,0.46511627906976744,0.0,0.7145299145299145,0.6427350427350428,2,585.0
07cd49d4077e7392d36501f291706ddb_1.npy,1.5530546623794212,0.8541666666666666,0.016433353621424222,0.9917833231892879,48,479.2083333333333
08b680ecad190d66a8295c5255550bbf_0.npy,1.2760869565217392,0.64,0.11531144015220449,0.9423442799238978,25,483.56
08e0afdaf1c0ee8199bbab7ccd91dc4b_0.npy,0.8571428571428571,0.25,0.45652173913043476,0.7717391304347826,4,483.0
09174d2f9d9ac1b948ba8fb889081e88_0.npy,1.1095238095238096,0.45454545454545453,0.17143651014170602,0.9142817449291469,11,654.3636363636364
093bb62edcdb3f3c91316300d2278434_0.npy,1.350415512465374,0.5,0.10301562843935726,0.9484921857803214,34,534.4705882352941
095919973cde59672f21c88850a4aa09_0.npy,1.5616438356164384,0.84,0.03033857221049339,0.9848307138947533,25,511.56
09b2942c518c46e4937296e182decfaa_0.npy,1.6704545454545454,0.5,0.021256038647342997,0.9893719806763285,6,345.0
09bca41d50cde9fb565a929c69ea6459_0.npy,1.2142857142857142,0.0,0.0893719806763285,0.9553140096618358,4,414.0
0a1522cbd777cdcea28293c46f717a6e_0.npy,1.2162162162162162,0.42857142857142855,0.06600985221674877,0.9669950738916256,7,580.0
0a5a3ada2bb75c4af2daf8e4726bf099_1.npy,1.0,1.0,0.0,1.0,21,493.6190476190476
0a5a3ada2bb75c4af2daf8e4726bf099_2.npy,1.6407407407407408,0.7407407407407407,0.06364315042926465,0.9681784247853676,27,396.8888888888889
0abb9eba5adac0db89364735c88860e4_0.npy,1.4482758620689655,0.8888888888888888,0.013257175093434877,0.9933714124532825,36,393.9166666666667
0ac40b1b34bdfebeab8fdad265e76554_0.npy,1.0092592592592593,0.45454545454545453,0.14957264957264957,0.9252136752136753,11,595.6363636363636
0b12ef4301fbef4071bc8a7b0beeff49_0.npy,1.6088435374149659,0.5652173913043478,0.05199240986717268,0.9740037950664137,23,458.2608695652174
0b1e2ebd480a39038df6a4a8b273ded2_0.npy,1.2828947368421053,0.6363636363636364,0.12610084950510483,0.9369495752474476,22,583.2272727272727
0b46c657b53f0d102b240cde1b02191a_0.npy,1.5844155844155845,0.6875,0.1152090785740718,0.9423954607129641,16,506.6875
0b53daf814304dd0d74efb2fa052ef23_0.npy,1.2578125,0.6428571428571429,0.0149547422274695,0.9925226288862653,14,544.5
0b75779bc915ab15efaebc1e8d80e4ce_0.npy,1.5813953488372092,0.5,0.032873806998939555,0.9835630965005302,6,314.3333333333333
0b80c3d310aaab93d2bc5fc535339cc9_0.npy,1.506896551724138,0.7142857142857143,0.09993552546744036,0.9500322372662798,21,443.14285714285717
