filename,boundary_recall,class_homogeneity,undersegmentation_error,achievable_segmentation_accuracy,num_superpixels,mean_num_pixels_per_superpixels
1.npy,1.2502439024390244,0.9513677811550152,0.021937015516585563,0.9890314922417072,658,463.4711246200608
10.npy,1.2454686690833765,0.9691307879772543,0.011977426520155156,0.9940066821626042,1231,441.0544272948822
11.npy,1.3847583643122676,0.9865771812080537,0.004474334718904064,0.997762832640548,1490,485.99328859060404
12.npy,1.305918310641845,0.8456057007125891,0.04490844811892441,0.9775457759405378,421,472.3254156769596
13.npy,1.184428492545555,0.879746835443038,0.04163633652859511,0.9788288327793515,474,481.1097046413502
14.npy,0.8884312991388993,0.9216710182767625,0.025682805710738672,0.9870008276432858,383,504.7519582245431
15.npy,1.1161029259182402,0.8754940711462451,0.03770731774681342,0.9809965061522102,1518,477.0289855072464
16.npy,1.30386936457224,0.8884462151394422,0.04227555825611423,0.9788352920055791,1506,480.8300132802125
17.npy,1.3556989247311828,0.8815426997245179,0.03849881214108109,0.9807505939294594,363,497.4573002754821
18.npy,1.2073018699910953,0.899488926746167,0.04105256953832666,0.9794488505133183,1174,462.46848381601365
19.npy,1.3872793872793874,0.8891941391941391,0.03660270601799837,0.9816922005827553,1092,497.1959706959707
2.npy,1.253682487725041,0.9336283185840708,0.025510443337741388,0.9871369216773116,452,471.783185840708
20.npy,1.6954795357361025,0.953709575142676,0.01263999558090398,0.9936351207656083,1577,459.18199112238426
21.npy,1.3742953776775648,0.9305555555555556,0.01872576987784361,0.9906371150610782,576,450.953125
22.npy,1.6004750593824228,0.9632721202003339,0.00878184986131013,0.9956090750693449,1198,453.20367278797994
23.npy,1.5760286225402504,0.9681697612732095,0.005499707148882561,0.9972501464255588,1131,480.05128205128204
24.npy,1.3670705630791162,0.9144634525660964,0.017759473249301556,0.991080914468593,643,474.28304821150857
25.npy,1.3816218069603978,0.9013490725126475,0.03315664035304215,0.9834124706688425,1186,457.78920741989884
26.npy,1.6594827586206897,0.9783549783549783,0.003517042690911812,0.998241478654544,462,462.8051948051948
27.npy,1.5133928571428572,0.9942711648631445,0.0022150718793586786,0.9988924640603206,1571,460.9357097390197
3.npy,1.0543735224586288,0.9896694214876033,0.005437335163842624,0.9970600455218758,484,457.504132231405
4.npy,1.617217108825122,0.9626998223801065,0.006807407107257182,0.9965962964463714,1126,482.1829484902309
5.npy,1.261864406779661,0.9808612440191388,0.007352271001063345,0.9962782925717758,1463,494.9624060150376
6.npy,1.5187651331719128,0.9722580645161291,0.007860467043210473,0.9959965752005855,1550,467.18064516129033
7.npy,1.4790723981900453,0.9518586227909811,0.01682018422106528,0.9915899078894673,1641,441.2736136502133
8.npy,1.2467233846861348,0.8781163434903048,0.039091412677085546,0.9803879970770573,722,470.06094182825484
9.npy,1.5685518423307627,0.9642857142857143,0.008365901150345932,0.9958170494248271,1596,453.7155388471178
